	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	negative_predictive_value	specificity	precision	accuracy	diagnostic_odds_ratio	recall	miss_rate	threat_score	positive_likelyhood_ratio	informedness	prevalence_threshold	fall_out	matthews_correlation_coefficient	false_omission_rate	f1_score	markedness	prevalence	fowlkes_mallows_index	negative_likelyhood_ratio	false_discovery_rate	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
0	train	0.750000494163924	1.0	False	False	0.7078735032784367	0.9230475256710313	0.8894459232781895	0.7710652373014252	19.49528070260584	0.619088156150426	0.380911843849574	0.5748532888264575	8.045071474945034	0.5421356818214573	0.2606621560841548	0.07695247432896868	0.5690590255689462	0.2921264967215633	0.7300404334867588	0.5973194265566262	0.5000085656491114	0.74205487441146	0.41266763980831983	0.1105540767218105	0.7710678409107287	0.8804258103243695	0.8860382360193728	350.7710061073303	0.06088662147521973	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7219212264939536	0.9218574568686054	0.8919288346510077	0.7833840679976279	21.426061238016757	0.644912868844682	0.355087131155318	0.5981710044808191	8.253031485810213	0.5667703257132874	0.2582105141013493	0.07814254313139457	0.5898406556810502	0.27807877350604643	0.7485694619708615	0.6138500611449613	0.5000039533504645	0.7584302100787359	0.38518659095245505	0.1080711653489923	0.7833851628566437	0.8948591079045393	0.895630259002791	350.7710061073303	0.06088662147521973	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7141000533695383	0.8428408773437212	0.8082829088243426	0.752702455172123	10.530465167635583	0.6625666461973123	0.3374333538026877	0.5725826656159323	4.215896824814969	0.5054075235410336	0.3275182556216992	0.15715912265627885	0.5138251446381722	0.2858999466304617	0.7282067622075298	0.5223829621938809	0.5000072478378382	0.7318068707509876	0.4003523830810571	0.19171709117565738	0.7527037617705168	0.8418181217116684	0.8448731399962464	349.4698166847229	0.06277227401733398	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7279764426164547	0.842480213168028	0.8130846382631376	0.7638377696689846	11.641302386604005	0.6851971915620355	0.3148028084379645	0.591954808125794	4.349911876740555	0.5276774047300634	0.3240814312035863	0.157519786831972	0.5343273406433422	0.27202355738354533	0.7436829300735007	0.5410610808795924	0.5000059300491403	0.7464069336763529	0.37366196085982	0.1869153617368624	0.7638387023650317	0.8566041166322852	0.8562928871146158	349.4698166847229	0.06277227401733398	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8817791475996094	0.9877944641529922	0.9861269217403809	0.9276810740505003	530.1829010895852	0.8675694266911597	0.13243057330884034	0.8571082643336979	71.07999497652912	0.8553638908441519	0.10603447200462206	0.012205535847007787	0.86161215889628	0.11822085240039056	0.9230568629677767	0.8679060693399903	0.5000072478378382	0.9249505760520507	0.13406693205392284	0.013873078259619143	0.9276819454220759	0.9805222825467386	0.9828844280240786	373.6644971370697	0.11280417442321777	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9039296255570346	0.9879737177104995	0.9867412850754466	0.941486228449213	700.2401416316144	0.8949998418672317	0.1050001581327683	0.8843644772924365	74.42032544409882	0.882973559577731	0.10387752365471174	0.012026282289500534	0.88681388372843	0.09607037444296546	0.9386342058019926	0.890670910632481	0.5000059300491403	0.9397517193952846	0.10627829085989506	0.013258714924553439	0.9414867797888655	0.9811320344668284	0.9849106953514104	373.6644971370697	0.11280417442321777	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8789640417810122	0.9842864597884128	0.9821478298624108	0.924374742207586	399.52369351294004	0.8644647615232363	0.13553523847676374	0.8510914889034773	55.01400383891703	0.848751221311649	0.11880516365292897	0.015713540211587218	0.854909207309943	0.12103595821898785	0.9195563741775232	0.861111871643423	0.5000072478378382	0.9214294273152844	0.13769897688717478	0.01785217013758922	0.9243756106558245	0.9797748306201985	0.982705671279097	350.95724654197693	0.07869625091552734	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9010697896611126	0.984320764115661	0.9827251265343102	0.9381258672696867	518.1394767434224	0.8919320661627502	0.10806793383724977	0.878163460715092	56.88619475733813	0.8762528302784114	0.11706457670936414	0.01567923588433895	0.8800157934389079	0.09893021033888737	0.9351299597541313	0.8837949161954228	0.5000059300491403	0.9362286326425813	0.10978934690496016	0.01727487346568979	0.9381264151392057	0.9802737032341736	0.9828495317455425	350.95724654197693	0.07869625091552734	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8781113713171881	0.9902376798148743	0.988809025291482	0.9263935944926974	636.5476478644217	0.8625513600699999	0.13744863993000012	0.8542125058400085	88.35515980967541	0.8527890398848741	0.09615622657943605	0.009762320185125684	0.8598256873811819	0.1218886286828119	0.9213749806449797	0.86692039660867	0.5000072478378382	0.9235250779565538	0.13880368595517012	0.011190974708518042	0.926394519942437	0.9809130900920568	0.9846458188212538	362.5116732120514	0.10834383964538574	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8985507246376812	0.9902508835878013	0.9891431640676593	0.9392249030436965	806.9553933495524	0.8882001328315253	0.11179986716847468	0.8796247719424629	91.10570592019572	0.8784510164193267	0.09483229518640166	0.009749116412198666	0.8830603596597636	0.10144927536231885	0.9359578412381012	0.8876938887053405	0.5000059300491403	0.937313762682641	0.1129005477515051	0.010856835932340658	0.9392255082096633	0.9814053181558491	0.9852979560647581	362.5116732120514	0.10834383964538574	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7080466556005524	0.922997854608901	0.8894355217147788	0.7712094796447769	19.50955080986332	0.6194255051669746	0.3805744948330254	0.5751397912613638	8.04426294904995	0.5424233597758756	0.2606718406910843	0.07700214539109895	0.569287528429692	0.29195334439944765	0.7302714266405458	0.5974821773153312	0.5000072478378382	0.7422526843007228	0.41232435474542356	0.1105644782852212	0.7712116798879378	0.8808265078193159	0.8857579631749201	349.44342064857483	0.06076693534851074	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7204842782439049	0.9227186830390677	0.8925650721069293	0.7823751032816892	21.414732774278242	0.6420348524621272	0.3579651475378728	0.5959779816513762	8.307762829490757	0.564753535501195	0.2575780092969913	0.07728131696093232	0.5884061420883915	0.2795157217560951	0.7468498795136398	0.6130493503508343	0.5000059300491403	0.757005868129845	0.38794613582427767	0.10743492789307074	0.7823767677505975	0.8947830155012647	0.8970522451025827	349.44342064857483	0.06076693534851074	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26975154876708984	1.3113021850585938e-05	1.6689300537109375e-06	2.6226043701171875e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7142580364996827	0.8453359900478631	0.8105810200129115	0.7535820885688118	10.696804232410026	0.6618313307628041	0.3381686692371959	0.5731835082889952	4.279155383127708	0.5071673208106673	0.3258802408378841	0.15466400995213692	0.5159275318766103	0.28574196350031733	0.7286924955276113	0.5248390565125942	0.5000085656491114	0.7324397007032158	0.4000405439002411	0.18941897998708845	0.7535836604053336	0.8421571098089798	0.8452669710964588	353.58794498443604	0.0636436939239502	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7247650823913931	0.8415946486601883	0.8111585555524136	0.7609992528138083	11.31103045136965	0.6804057686833865	0.31959423131661346	0.5873660500989694	4.295345851187677	0.5220004173435748	0.32546557023523326	0.1584053513398117	0.5289162151711309	0.27523491760860685	0.7400511684905295	0.5359236379438066	0.5000059300491403	0.7429111390433889	0.37974841192895514	0.18884144444758644	0.7610002086717874	0.8543569508190977	0.8540923105091563	353.58794498443604	0.0636436939239502	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8834916685516098	0.9882767200118077	0.9866997180268458	0.9289762731519612	562.5610135536634	0.8696778580445881	0.13032214195541192	0.8596008617343576	74.18383412496553	0.8579545780563957	0.10402575748654888	0.011723279988192337	0.8640513201773543	0.11650833144839026	0.9245003908340315	0.8701913865784556	0.5000085656491114	0.9263427536861214	0.13186806824090208	0.013300281973154249	0.9289772890281979	0.981235092510554	0.9837299189058221	374.9785010814667	0.1150503158569336	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9025550558873289	0.9870565258988084	0.9857198935752606	0.9402448714958351	639.3467617945774	0.8934343274613366	0.10656567253866345	0.8820182182916644	69.02585198351714	0.880490853360145	0.10743238946137391	0.012943474101191565	0.8843743371846309	0.09744494411267117	0.9373110310189083	0.8882749494625894	0.5000059300491403	0.9384433867749685	0.10796308999793636	0.014280106424739425	0.9402454266800725	0.9804787356911115	0.9841682144360419	374.9785010814667	0.1150503158569336	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8815349916956062	0.9848240453749973	0.9828105548805426	0.9262405366049721	425.4587118435628	0.8676590350236804	0.13234096497631964	0.8546887615625657	57.173275517982695	0.8524830803986778	0.116804674792306	0.015175954625002652	0.8583938222483396	0.11846500830439378	0.9216519550617159	0.8643455465761489	0.5000085656491114	0.9234416373863263	0.13438031453215318	0.017189445119457414	0.9262415401993389	0.9803242877078719	0.9828868110381879	351.67452597618103	0.08103060722351074	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9006443205675813	0.9836565907347813	0.9819977529851331	0.9375723960165884	494.4750632307906	0.891489294411588	0.10851070558841203	0.8771539484841648	54.54732730145933	0.8751458851463694	0.11925182013105942	0.01634340926521871	0.8788859873309603	0.09935567943241874	0.9345572846515676	0.8826420735527143	0.5000059300491403	0.9356497656294694	0.11031360599877205	0.018002247014866857	0.9375729425731847	0.979644361998587	0.9823795735678401	351.67452597618103	0.08103060722351074	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8793967497859239	0.9906540578151686	0.9893008113400538	0.9273975581311071	674.2226897224701	0.8641432257418384	0.13585677425816156	0.8561420458254455	92.46186298309797	0.854797283557007	0.09420001841563046	0.009345942184831424	0.8617193948630162	0.12060325021407615	0.9224962580325692	0.8686975611259777	0.5000085656491114	0.9246067241483873	0.13713846239905986	0.010699188659946235	0.9273986417785035	0.9815502157898129	0.9848301958300621	365.31503891944885	0.10441255569458008	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8980853352456077	0.9902350699358756	0.9891188468620868	0.9389323539527731	801.0405093033075	0.8876308548657453	0.11236914513425467	0.8790472238100085	90.89986810318639	0.877865924801621	0.09492941883264355	0.009764930064124377	0.8825227021520959	0.10191466475439226	0.9356307948744661	0.8872041821076946	0.5000059300491403	0.9370018183568346	0.11347724247085222	0.010881153137913158	0.9389329624008105	0.9807273902886843	0.984055291903644	365.31503891944885	0.10441255569458008	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7085836849195273	0.9247000653636115	0.8916604729473508	0.7722051275293373	20.011971041476453	0.619715414478071	0.380284585521929	0.5763200400000981	8.22995952746279	0.5444154798416825	0.2584787088405114	0.07529993463638851	0.5716486781470442	0.29141631508047267	0.7312221190819375	0.6002441578668782	0.5000085656491114	0.7433543835656586	0.41125182074297045	0.10833952705264915	0.7722077399208412	0.8814814766257056	0.8868665408752351	352.3931157588959	0.05793642997741699	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.27048301696777344	1.239776611328125e-05	1.6689300537109375e-06	1.430511474609375e-06		420	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
