	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	informedness	positive_likelyhood_ratio	fall_out	diagnostic_odds_ratio	accuracy	recall	specificity	prevalence	threat_score	false_omission_rate	f1_score	markedness	matthews_correlation_coefficient	precision	negative_likelyhood_ratio	balanced_accuracy	false_discovery_rate	miss_rate	fowlkes_mallows_index	prevalence_threshold	negative_predictive_value	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5905154417772011	0.7040791864425326	0.0008435249328613281	0.005586385726928711	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0630192756652832	0.07226920127868652	3.337860107421875e-06	6.9141387939453125e-06	First-order LINE	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.574293935175173	0.6942105282166634	0.0008435249328613281	0.005586385726928711	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0630192756652832	0.07226920127868652	3.337860107421875e-06	6.9141387939453125e-06	First-order LINE	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5905154417772011	0.7040791864425326	0.0007150173187255859	0.004631757736206055	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0630192756652832	0.07226920127868652	3.337860107421875e-06	6.9141387939453125e-06	First-order LINE	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.574293935175173	0.6942105282166634	0.0007150173187255859	0.004631757736206055	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0630192756652832	0.07226920127868652	3.337860107421875e-06	6.9141387939453125e-06	First-order LINE	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5951621859681373	0.7095988544164958	0.001154184341430664	0.008124351501464844	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0508439540863037	0.07156109809875488	3.814697265625e-06	2.86102294921875e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5692033074718859	0.6842792716273989	0.001154184341430664	0.008124351501464844	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0508439540863037	0.07156109809875488	3.814697265625e-06	2.86102294921875e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5951621859681373	0.7095988544164958	0.0007393360137939453	0.006303310394287109	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0508439540863037	0.07156109809875488	3.814697265625e-06	2.86102294921875e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5692033074718859	0.6842792716273989	0.0007393360137939453	0.006303310394287109	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0508439540863037	0.07156109809875488	3.814697265625e-06	2.86102294921875e-06	First-order LINE	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5936673995578624	0.703651946384141	0.0008215904235839844	0.009193658828735352	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0794281959533691	0.07499909400939941	3.0994415283203125e-06	8.58306884765625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5800325070285467	0.7087388106440597	0.0008215904235839844	0.009193658828735352	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0794281959533691	0.07499909400939941	3.0994415283203125e-06	8.58306884765625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5936673995578624	0.703651946384141	0.000732421875	0.00917363166809082	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0794281959533691	0.07499909400939941	3.0994415283203125e-06	8.58306884765625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5800325070285467	0.7087388106440597	0.000732421875	0.00917363166809082	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.0794281959533691	0.07499909400939941	3.0994415283203125e-06	8.58306884765625e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5892290337550461	0.7018902881878398	0.0007359981536865234	0.005421161651611328	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.150073766708374	0.07279825210571289	4.0531158447265625e-06	3.5762786865234375e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5803763313689446	0.6918309046797355	0.0007359981536865234	0.005421161651611328	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.150073766708374	0.07279825210571289	4.0531158447265625e-06	3.5762786865234375e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5892290337550461	0.7018902881878398	0.0006284713745117188	0.0046155452728271484	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.150073766708374	0.07279825210571289	4.0531158447265625e-06	3.5762786865234375e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5803763313689446	0.6918309046797355	0.0006284713745117188	0.0046155452728271484	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.150073766708374	0.07279825210571289	4.0531158447265625e-06	3.5762786865234375e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.592893489733516	0.7087422528586912	0.0008275508880615234	0.00553584098815918	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	0.9865574836730957	0.07121396064758301	3.5762786865234375e-06	3.0994415283203125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5712045847750865	0.6871837249881739	0.0008275508880615234	0.00553584098815918	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	0.9865574836730957	0.07121396064758301	3.5762786865234375e-06	3.0994415283203125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.592893489733516	0.7087422528586912	0.0006308555603027344	0.004683256149291992	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	0.9865574836730957	0.07121396064758301	3.5762786865234375e-06	3.0994415283203125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5712045847750865	0.6871837249881739	0.0006308555603027344	0.004683256149291992	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	0.9865574836730957	0.07121396064758301	3.5762786865234375e-06	3.0994415283203125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5954067020496924	0.7083170019986106	0.0009431838989257812	0.009418249130249023	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.10056471824646	0.0716390609741211	3.5762786865234375e-06	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.567207943609429	0.6909099301728359	0.0009431838989257812	0.009418249130249023	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.10056471824646	0.0716390609741211	3.5762786865234375e-06	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5954067020496924	0.7083170019986106	0.0007567405700683594	0.006425142288208008	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.10056471824646	0.0716390609741211	3.5762786865234375e-06	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.567207943609429	0.6909099301728359	0.0007567405700683594	0.006425142288208008	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.5497207641601562e-05	1.430511474609375e-06	1.1920928955078125e-06	1.10056471824646	0.0716390609741211	3.5762786865234375e-06	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5916265115880911	0.7061776389952035	0.0009591579437255859	0.010192155838012695	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.186567783355713	0.057428836822509766	4.5299530029296875e-06	3.0994415283203125e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5741156871756056	0.6812818401951245	0.0009591579437255859	0.010192155838012695	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.186567783355713	0.057428836822509766	4.5299530029296875e-06	3.0994415283203125e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5916265115880911	0.7061776389952035	0.0008611679077148438	0.006383419036865234	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.186567783355713	0.057428836822509766	4.5299530029296875e-06	3.0994415283203125e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5741156871756056	0.6812818401951245	0.0008611679077148438	0.006383419036865234	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.186567783355713	0.057428836822509766	4.5299530029296875e-06	3.0994415283203125e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5946245321811322	0.7062566012469255	0.0007529258728027344	0.008043527603149414	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.0861570835113525	0.05755114555358887	3.0994415283203125e-06	7.867813110351562e-06	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	-0.0009191176470588758	0.0	0.0009191176470588758	0.0	0.49954044117647056	0.0	0.9990808823529411	0.5	0.0	0.5002298850574712	0.0	-0.5002298850574712	-0.021442250696756506	0.0	1.000919963201472	0.49954044117647056	1.0	1.0	0.0	1.0	0.49977011494252876	0.5661300078395328	0.6791550077845558	0.0007529258728027344	0.008043527603149414	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.0861570835113525	0.05755114555358887	3.0994415283203125e-06	7.867813110351562e-06	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5946245321811322	0.7062566012469255	0.0006594657897949219	0.006826162338256836	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.0861570835113525	0.05755114555358887	3.0994415283203125e-06	7.867813110351562e-06	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	False	False	-0.0009191176470588758	0.0	0.0009191176470588758	0.0	0.49954044117647056	0.0	0.9990808823529411	0.5	0.0	0.5002298850574712	0.0	-0.5002298850574712	-0.021442250696756506	0.0	1.000919963201472	0.49954044117647056	1.0	1.0	0.0	1.0	0.49977011494252876	0.5661300078395328	0.6791550077845558	0.0006594657897949219	0.006826162338256836	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.8835067749023438e-05	1.430511474609375e-06	9.5367431640625e-07	1.0861570835113525	0.05755114555358887	3.0994415283203125e-06	7.867813110351562e-06	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
