,features_names,evaluation_negative_sampling_method,model_negative_examples,accuracy,fall_out,informedness,miss_rate,balanced_accuracy,threat_score,false_discovery_rate,fowlkes_mallows_index,precision,recall,specificity,f1_score,auroc,auprc
372,JaccardCoefficient,UNS,DANS,0.4482006543075245,0.9989094874591058,-0.1035986913849509,0.1046892039258451,0.4482006543075245,0.447899618112384,0.5273459988485896,0.6505168945065946,0.4726540011514105,0.8953107960741549,0.0010905125408942,0.6186887716654107,0.8189287617033877,0.8061172599561744
373,JaccardCoefficient,UNS,DANS,0.455810147299509,0.9983633387888708,-0.088379705400982,0.0900163666121113,0.4558101472995089,0.4553644553644553,0.5231560891938251,0.6587261604903007,0.4768439108061749,0.9099836333878888,0.0016366612111292,0.6257737760270118,0.8268641464048366,0.8195247295150507
374,JaccardCoefficient,UNS,DANS,0.5602508178844057,0.0010905125408942,0.1205016357688113,0.8784078516902945,0.5602508178844057,0.1214596949891067,0.0088888888888888,0.3471474171207663,0.9911111111111112,0.1215921483097055,0.9989094874591058,0.2166100048567265,0.997990445231178,0.9915706093949462
375,JaccardCoefficient,UNS,DANS,0.55810147299509,0.0016366612111292,0.1162029459901801,0.8821603927986906,0.55810147299509,0.1176470588235294,0.0136986301369863,0.3409184154702864,0.9863013698630136,0.1178396072013093,0.9983633387888708,0.2105263157894736,0.9965552433428604,0.9870979617038664
376,ResourceAllocationIndex,UNS,DANS,0.4741003271537622,1.0,-0.0517993456924754,0.0517993456924754,0.4741003271537622,0.4741003271537622,0.5132941505737476,0.6793340892972117,0.4867058494262524,0.9482006543075244,0.0,0.6432402441279822,0.8187931908967772,0.80602246410124
377,ResourceAllocationIndex,UNS,DANS,0.4754500818330605,1.0,-0.0490998363338789,0.0490998363338789,0.4754500818330605,0.4754500818330605,0.5125838926174497,0.6807966335724427,0.4874161073825503,0.9509001636661212,0.0,0.6444814198557959,0.8266357906466553,0.8189527469660679
378,ResourceAllocationIndex,UNS,DANS,0.5602508178844057,0.0010905125408942,0.1205016357688113,0.8784078516902945,0.5602508178844057,0.1214596949891067,0.0088888888888888,0.3471474171207663,0.9911111111111112,0.1215921483097055,0.9989094874591058,0.2166100048567265,0.9981167996013742,0.9964019345451808
379,ResourceAllocationIndex,UNS,DANS,0.55810147299509,0.0016366612111292,0.1162029459901801,0.8821603927986906,0.55810147299509,0.1176470588235294,0.0136986301369863,0.3409184154702864,0.9863013698630136,0.1178396072013093,0.9983633387888708,0.2105263157894736,0.9967467675271416,0.9933237316609947
380,PreferentialAttachment,UNS,DANS,0.4822791712104689,1.0,-0.0354416575790621,0.0354416575790621,0.4822791712104689,0.4822791712104689,0.5090202608936997,0.6881704754743824,0.4909797391063003,0.964558342420938,0.0,0.6507265035865367,4.9278204376558617e-05,0.3068538539169901
381,PreferentialAttachment,UNS,DANS,0.483633387888707,1.0,-0.0327332242225859,0.0327332242225859,0.483633387888707,0.483633387888707,0.5083194675540765,0.6896276120715372,0.4916805324459234,0.967266775777414,0.0,0.6519580805295091,0.4579778528397813,0.5177997382435415
382,PreferentialAttachment,UNS,DANS,0.8353326063249727,0.0,0.6706652126499455,0.3293347873500545,0.8353326063249727,0.6706652126499455,0.0,0.818941519676433,1.0,0.6706652126499455,1.0,0.8028720626631853,0.9999468568384174,0.9996730389109576
383,PreferentialAttachment,UNS,DANS,0.6063829787234043,0.0,0.2127659574468086,0.7872340425531915,0.6063829787234043,0.2127659574468085,0.0,0.4612656040144425,1.0,0.2127659574468085,1.0,0.3508771929824561,0.9903019117595848,0.9882295033310052
384,DeepWalk GloVe,UNS,DANS,0.7949836423118866,0.2153762268266085,0.5899672846237731,0.1946564885496183,0.7949836423118866,0.6626289816061014,0.2110042735042735,0.7971277117848892,0.7889957264957265,0.8053435114503816,0.7846237731733915,0.7970858067997841,0.870305712168907,0.8423430119535685
385,DeepWalk GloVe,UNS,DANS,0.4967266775777414,0.2324058919803601,-0.0065466448445172,0.7741407528641571,0.4967266775777413,0.1832669322709163,0.5071428571428571,0.3336410394889046,0.4928571428571429,0.2258592471358428,0.7675941080196399,0.3097643097643097,0.5454581981726182,0.5034860116551565
386,DeepWalk GloVe,UNS,DANS,0.822246455834242,0.1581243184296619,0.6444929116684843,0.1973827699018538,0.8222464558342422,0.6930320150659134,0.1645856980703746,0.8188515817894793,0.8354143019296254,0.8026172300981461,0.8418756815703381,0.8186874304783093,0.9061954074794653,0.8912258330130319
387,DeepWalk GloVe,UNS,DANS,0.5180032733224222,0.1636661211129296,0.0360065466448444,0.8003273322422259,0.5180032733224222,0.1715893108298171,0.4504504504504504,0.3312552258057851,0.5495495495495496,0.1996726677577741,0.8363338788870703,0.2929171668667467,0.5803531009506564,0.5454758092909472
390,Second-order LINE,DANS,UNS,0.6395856052344602,0.6897491821155943,0.2791712104689203,0.0310796074154853,0.6395856052344602,0.5734107776702162,0.415844838921762,0.7523296139340766,0.584155161078238,0.9689203925845148,0.3102508178844056,0.728876127973749,0.7552224490985135,0.7065299281970542
391,Second-order LINE,DANS,UNS,0.6227495908346972,0.7135842880523732,0.2454991816693943,0.0409165302782323,0.6227495908346972,0.559694364851958,0.4266144814090019,0.7415689938626544,0.5733855185909981,0.9590834697217676,0.2864157119476268,0.7176974892835273,0.726771330838608,0.6819501593210726
392,HOPE,DANS,DANS,0.5973282442748091,0.5676117775354417,0.1946564885496182,0.23773173391494,0.5973282442748091,0.4862608695652174,0.4268142681426814,0.6610002223657526,0.5731857318573186,0.7622682660850599,0.4323882224645583,0.6543412122630471,0.6866292697371472,0.68719413861252
393,HOPE,DANS,DANS,0.5286415711947627,0.5433715220949263,0.0572831423895254,0.3993453355155483,0.5286415711947627,0.3891834570519618,0.474964234620887,0.5615738433154881,0.525035765379113,0.6006546644844517,0.4566284779050736,0.5603053435114503,0.5657959236153337,0.614945969073684
394,HOPE,DANS,DANS,0.7483642311886587,0.4165757906215921,0.4967284623773174,0.0866957470010905,0.7483642311886587,0.6447267128560431,0.3132431324313243,0.7919709388144747,0.6867568675686757,0.9133042529989096,0.5834242093784079,0.7839925111163117,0.7625026906048242,0.6477696266244444
395,HOPE,DANS,DANS,0.6055646481178396,0.4238952536824877,0.2111292962356792,0.3649754500818331,0.6055646481178396,0.4459770114942529,0.4003091190108191,0.6171048790847335,0.5996908809891809,0.6350245499181669,0.5761047463175123,0.6168521462639109,0.6236603352075024,0.5989738901924977
398,Walklets GloVe,DANS,UNS,0.5253544165757906,0.5021810250817884,0.0507088331515812,0.4471101417666303,0.5253544165757906,0.3680580762250454,0.475968992248062,0.5382670615836147,0.524031007751938,0.5528898582333697,0.4978189749182115,0.5380737596179358,0.5379366361077383,0.5191575611678385
399,Walklets GloVe,DANS,UNS,0.4991816693944353,0.486088379705401,-0.0016366612111292,0.5155482815057283,0.4991816693944353,0.3259911894273127,0.5008431703204047,0.4917493100518113,0.4991568296795953,0.4844517184942717,0.513911620294599,0.4916943521594684,0.5024282052174938,0.4899905478945004
400,Walklets SkipGram,UNS,DANS,0.8767720828789531,0.0272628135223554,0.7535441657579063,0.2191930207197382,0.8767720828789531,0.7600849256900213,0.0337381916329284,0.8685988509001012,0.9662618083670717,0.7808069792802618,0.9727371864776444,0.8636911942098915,0.904906667229563,0.9115429543981668
401,Walklets SkipGram,UNS,DANS,0.5654664484451718,0.0196399345335515,0.1309328968903438,0.8494271685761048,0.5654664484451719,0.1476725521669342,0.1153846153846154,0.3649644409838807,0.8846153846153846,0.1505728314238952,0.9803600654664484,0.2573426573426573,0.304759175079891,0.5016566422004964
404,Walklets SkipGram,DANS,DANS,0.91412213740458,0.0757906215921483,0.8282442748091603,0.0959651035986913,0.91412213740458,0.8403446528129752,0.0773511407902058,0.913294457363293,0.922648859209794,0.9040348964013086,0.9242093784078516,0.91324703938309,0.9288460635113552,0.8797601645735889
405,Walklets SkipGram,DANS,DANS,0.5711947626841244,0.0900163666121113,0.1423895253682487,0.7675941080196399,0.5711947626841244,0.2132132132132132,0.2791878172588832,0.4092932912719919,0.7208121827411168,0.23240589198036,0.9099836333878888,0.3514851485148514,0.5441543604565507,0.5912099237019747
410,Second-order LINE,UNS,UNS,0.95474372955289,0.0588876772082879,0.9094874591057795,0.0316248636859324,0.9547437295528898,0.9145211122554068,0.0573248407643312,0.955438739964382,0.9426751592356688,0.9683751363140676,0.941112322791712,0.9553523399677246,0.9872634794842126,0.9847927547658892
411,Second-order LINE,UNS,UNS,0.9435351882160392,0.0703764320785597,0.8870703764320786,0.0425531914893616,0.9435351882160392,0.8944954128440367,0.0684713375796178,0.9443988272285068,0.931528662420382,0.9574468085106383,0.9296235679214404,0.9443099273607748,0.9816324289284556,0.9816551629370796
414,First-order LINE,DANS,UNS,0.6205016357688113,0.5468920392584515,0.2410032715376227,0.2121046892039259,0.6205016357688113,0.5093408530137469,0.4097222222222222,0.6819656099674222,0.5902777777777778,0.7878953107960741,0.4531079607415485,0.6749182624941616,0.6672801047462864,0.6284666132831055
415,First-order LINE,DANS,UNS,0.5761047463175123,0.574468085106383,0.1522094926350246,0.2733224222585925,0.5761047463175123,0.4615384615384615,0.4415094339622641,0.6370577459851889,0.5584905660377358,0.7266775777414075,0.425531914893617,0.631578947368421,0.6034592214207076,0.5915224513391356
416,Walklets CBOW,UNS,DANS,0.8606870229007634,0.0370774263904034,0.7213740458015268,0.2415485278080698,0.8606870229007634,0.731335436382755,0.0466072652501713,0.8503541163821682,0.9533927347498288,0.7584514721919302,0.9629225736095964,0.8448223504403279,0.96896885320179,0.9459208911262652
417,Walklets CBOW,UNS,DANS,0.6145662847790507,0.0212765957446808,0.2291325695581014,0.7495908346972177,0.6145662847790507,0.2451923076923076,0.0783132530120481,0.4804152464107376,0.9216867469879518,0.2504091653027823,0.9787234042553192,0.3938223938223938,0.8319977981415457,0.8185762264915721
420,First-order LINE,DANS,DANS,0.7006543075245365,0.2410032715376227,0.4013086150490732,0.3576881134133042,0.7006543075245366,0.5175746924428822,0.2728395061728395,0.6834206820410375,0.7271604938271605,0.6423118865866958,0.7589967284623773,0.6821077012159815,0.7667783738400669,0.7564757694576354
421,First-order LINE,DANS,DANS,0.6227495908346972,0.2504091653027823,0.2454991816693943,0.5040916530278232,0.6227495908346972,0.3965968586387434,0.3355263157894737,0.5740366245661981,0.6644736842105263,0.4959083469721768,0.7495908346972177,0.5679475164011246,0.6693810420522821,0.690687324376609
426,Walklets CBOW,UNS,UNS,0.9970010905125408,0.0054525627044711,0.9940021810250816,0.0005452562704471,0.9970010905125408,0.9940347071583514,0.0054259359739554,0.9970114173274096,0.9945740640260444,0.9994547437295528,0.9945474372955287,0.9970084307859668,0.999931694313994,0.9996509931920708
427,Walklets CBOW,UNS,UNS,0.8666121112929623,0.0016366612111292,0.7332242225859247,0.2651391162029459,0.8666121112929623,0.7336601307189542,0.0022222222222222,0.8562872529769658,0.9977777777777778,0.734860883797054,0.9983633387888708,0.8463713477851084,0.9810598653705525,0.9839773333781776
430,DeepWalk CBOW,DANS,UNS,0.7066521264994547,0.5223555070883314,0.4133042529989095,0.0643402399127589,0.7066521264994547,0.6146131805157593,0.3582647718773373,0.7748843975618438,0.6417352281226627,0.935659760087241,0.4776444929116685,0.7613132209405501,0.7714351269906016,0.7023928730453076
431,DeepWalk CBOW,DANS,UNS,0.61620294599018,0.5270049099836334,0.2324058919803602,0.2405891980360065,0.6162029459901801,0.4973204715969989,0.4096692111959288,0.6695547608297148,0.5903307888040712,0.7594108019639935,0.4729950900163666,0.6642806012884753,0.6060695755127625,0.5431927104544381
432,First-order LINE,UNS,DANS,0.6518538713195202,0.3505997818974918,0.3037077426390402,0.3456924754634678,0.6518538713195201,0.4844570044408559,0.3488876831253391,0.6527079655171258,0.6511123168746609,0.6543075245365322,0.6494002181025081,0.6527060103345118,0.7176149289620866,0.7227325529174597
433,First-order LINE,UNS,DANS,0.574468085106383,0.3567921440261865,0.148936170212766,0.4942716857610474,0.574468085106383,0.3727382388419782,0.4136622390891841,0.5445434853159745,0.5863377609108159,0.5057283142389526,0.6432078559738135,0.5430579964850615,0.6083986703132157,0.6409610933747535
436,DeepWalk CBOW,DANS,DANS,0.7134678298800436,0.2371864776444929,0.4269356597600873,0.3358778625954198,0.7134678298800436,0.5368003525782283,0.2631578947368421,0.6995378144725695,0.7368421052631579,0.6641221374045801,0.762813522355507,0.698594780613708,0.7785353506824325,0.7814158796450205
437,DeepWalk CBOW,DANS,DANS,0.546644844517185,0.2405891980360065,0.0932896890343699,0.6661211129296236,0.546644844517185,0.2691292875989446,0.4188034188034187,0.4405102356347946,0.5811965811965812,0.3338788870703764,0.7594108019639935,0.4241164241164241,0.5539415141393064,0.5507568369779684
440,DeepWalk GloVe,DANS,DANS,0.8456924754634678,0.1145038167938931,0.6913849509269356,0.1941112322791712,0.8456924754634678,0.723091976516634,0.1244075829383886,0.8400179129110783,0.8755924170616114,0.8058887677208287,0.8854961832061069,0.8392958546280522,0.9330518058863893,0.9286124682582432
441,DeepWalk GloVe,DANS,DANS,0.5515548281505729,0.1194762684124386,0.1031096563011457,0.7774140752864157,0.5515548281505729,0.1988304093567251,0.3492822966507177,0.380579297555056,0.6507177033492823,0.2225859247135843,0.8805237315875614,0.3317073170731707,0.5709965418500432,0.582947454909472
442,DeepWalk GloVe,DANS,DANS,0.8519629225736096,0.0986913849509268,0.7039258451472192,0.1973827699018538,0.8519629225736096,0.7305210918114144,0.1094978826376286,0.8454184424496077,0.8905021173623714,0.8026172300981461,0.9013086150490732,0.8442787496415257,0.9344104869965,0.9297534035709218
443,DeepWalk GloVe,DANS,DANS,0.5515548281505729,0.0965630114566284,0.1031096563011457,0.8003273322422259,0.5515548281505729,0.1820895522388059,0.3259668508287292,0.3668596421687746,0.6740331491712708,0.1996726677577741,0.9034369885433716,0.308080808080808,0.5736055566121381,0.5844121198011974
446,Walklets SkipGram,DANS,UNS,0.8105234460196292,0.3729552889858233,0.6210468920392584,0.0059978189749182,0.8105234460196292,0.7239872915011915,0.2728360590347028,0.8501779480098852,0.7271639409652971,0.9940021810250818,0.6270447110141767,0.8398986408661598,0.9886285526389332,0.980573743063424
447,Walklets SkipGram,DANS,UNS,0.6456628477905073,0.3567921440261865,0.2913256955810146,0.3518821603927987,0.6456628477905073,0.4776839565741858,0.3550488599348534,0.646532551037629,0.6449511400651465,0.6481178396072013,0.6432078559738135,0.6465306122448979,0.6381692966642648,0.5820867189040387
450,First-order LINE,UNS,UNS,0.8157033805888768,0.1592148309705561,0.6314067611777536,0.2093784078516902,0.8157033805888768,0.6820319849482597,0.1676234213547646,0.8112304825852261,0.8323765786452354,0.7906215921483097,0.8407851690294439,0.8109619686800895,0.8856008343550694,0.9003724673166754
451,First-order LINE,UNS,UNS,0.7864157119476268,0.1505728314238952,0.5728314238952539,0.276595744680851,0.7864157119476269,0.6287339971550497,0.1722846441947565,0.7738041164161099,0.8277153558052435,0.723404255319149,0.8494271685761048,0.7720524017467248,0.8165064381591177,0.8579287995512175
452,Walklets GloVe,DANS,DANS,0.5414394765539804,0.5076335877862596,0.0828789531079605,0.4094874591057797,0.5414394765539803,0.3916817359855334,0.4622641509433962,0.5635066659377918,0.5377358490566038,0.5905125408942202,0.4923664122137404,0.5628898128898129,0.5429512694303291,0.5154855249400124
453,Walklets GloVe,DANS,DANS,0.5098199672667758,0.4926350245499181,0.0196399345335516,0.4877250409165302,0.5098199672667758,0.3432017543859649,0.4902280130293159,0.5110219405928734,0.509771986970684,0.5122749590834698,0.5073649754500819,0.5110204081632653,0.5058783191944733,0.4920061680028376
458,Walklets SkipGram,UNS,UNS,0.9956379498364232,0.0059978189749182,0.9912758996728464,0.0027262813522355,0.9956379498364232,0.9913279132791328,0.0059782608695652,0.995646401188357,0.9940217391304348,0.9972737186477644,0.9940021810250818,0.9956450734893848,0.9975869288336512,0.9952672602488836
459,Walklets SkipGram,UNS,UNS,0.8191489361702128,0.0032733224222586,0.6382978723404253,0.3584288052373159,0.8191489361702127,0.6394779771615008,0.0050761421319797,0.7989458606127731,0.9949238578680204,0.6415711947626841,0.9967266775777414,0.7800995024875622,0.9709747107716952,0.97354800471409
462,Walklets CBOW,DANS,UNS,0.8448745910577972,0.3102508178844056,0.6897491821155943,0.0,0.8448745910577972,0.7632126508531003,0.2367873491468997,0.8736204272183088,0.7632126508531003,1.0,0.6897491821155943,0.8657068680670286,0.9952410484618064,0.9892084555589143
463,Walklets CBOW,DANS,UNS,0.644026186579378,0.3469721767594108,0.2880523731587561,0.3649754500818331,0.644026186579378,0.4714459295261239,0.3533333333333334,0.6408191702399993,0.6466666666666666,0.6350245499181669,0.6530278232405892,0.6407927332782825,0.6495395383597494,0.5832838754041141
464,Second-order LINE,DANS,DANS,0.7058342420937841,0.2557251908396947,0.4116684841875679,0.3326063249727372,0.705834242093784,0.531480677377334,0.2770230360307146,0.694629579663517,0.7229769639692853,0.6673936750272628,0.7442748091603053,0.694074284094131,0.7743911503182941,0.7654794611013557
